ProjectTitle	ProjectNumber	ProjectID	Status	AssignedSize	Type	IssueNumber	IssueID	Title	Repository	Comments	LabelString	closingIssuesReferences	OG Queue	Closed	ClosedAt	RUNLABEL	LabelsCount	Title	Status	LatestSprintIssueActiveIn	ScratchCheckbox	OGQueue	(lbl)Size: 3	(lbl)pm.netcdf-hdf5.d	(lbl)Feature: API	(lbl)User Role: API User	(lbl)NIH OTA: 1.7.1 (reArchitecture)	(lbl)Size: 33	(lbl)pm.GREI-d-1.7.1	(lbl)NIH OTA: 1.2.1	(lbl)Size: 80	(lbl)D: 5 Core PIDs	(lbl)pm.GREI-d-1.2.1	(lbl)QDR	(lbl)Feature: Metadata	(lbl)Type: Bug	(lbl)Feature: Style Guide	(lbl)User Role: Superuser	(lbl)Feature: Controlled Vocabulary	(lbl)Hackathon: JSF	(lbl)Size: SprintTail	(lbl)Feature: External Tool	(lbl)Feature: User Guide	(lbl)JHU	(lbl)Size: 10	(lbl)DANS	(lbl)pm.GREI-d-1.4.1	(lbl)pm.GREI-d-1.4.2	(lbl)User Role: Sysadmin	(lbl)Feature: File Upload & Handling	(lbl)Feature: Code Infrastructure	(lbl)Feature: Installation Guide	(lbl)Containers & Cloud	(lbl)Tech Debt	(lbl)D: SonarQubeCleanup	(lbl)Type: Feature	(lbl)Sprint Retrospective	(lbl)DataverseNO	(lbl)Feature: Account & User Info	(lbl)pm.GREI-d-1.7.2	(lbl)Working Group: SWC	(lbl)HERMES	(lbl)NIH OTA: 1.3.1	(lbl)pm.GREI-d-1.3.1	(lbl)pm.GREI-d-1.3.2	(lbl)Feature: Developer Guide	(lbl)Feature: Indexing	(lbl)Feature: Harvesting	(lbl)NIH OTA: 1.4.1	(lbl)Testing: API	(lbl)Hackathon: Low Hanging Fruit	(lbl)Mentor: pdurbin	(lbl)good first issue	(lbl)D: DataverseInDocker	(lbl)D: FixRateLimitingBehaviors	(lbl)UI/UX: Design	(lbl)D: Payara 6 Upgrade	(lbl)Feature: Performance & Stability	(lbl)D: Dataset: large number of files	(lbl)Status: UX & UI	(lbl)Feature: Permissions	(lbl)User Role: Curator	(lbl)ASU	(lbl)NIH OTA DC	(lbl)pm.epic.nih_harvesting	(lbl)Feature: Search/Browse	(lbl)Type: Suggestion	(lbl)User Role: Hackathon Participant	(lbl)NIH OTA: 1.5.1	(lbl)pm.GREI-d-1.5.1	(lbl)pm.GREI-d-1.5.2	(lbl)Feature: Request Access Workflow	(lbl)Feature: API Guide	(lbl)Size: NoSprintCost	(lbl)ops: User Accounts	(lbl)Support	(lbl)Support: prod. data corruption	(lbl)postmortem	(lbl)bklog: Deliverable	(lbl)Feature: Installer	(lbl)Size: Queued	(lbl)NIH OTA: 1.1.1	(lbl)pm.GREI-d-1.1.1	(lbl)Feature: Admin Guide	(lbl)Feature: Geospatial	(lbl)bug	(lbl)enhancement	(lbl)Feature: Publishing & Versions	(lbl)Feature: DOI & Handle	(lbl)hdc	(lbl)3a	(lbl)Feature: Terms & Licensing	(lbl)Feature: Internationalization	(lbl)D: ImproveJsonValidation	(lbl)pm.epic.nih_harvesting_framework	(lbl)Feature: Metrics + Reports	(lbl)Hackathon: More APIs	(lbl)User Role: Depositor	(lbl)bklog: NeedsDiscussion	(lbl)spike	(lbl)MVP Milestone 1	(lbl)D: Infra & Deployment Setup	(lbl)MVP Milestone 2	(lbl)D: Design System	(lbl)D: API connectivity	(lbl)dependencies	(lbl)DevOps: Problem	(lbl)D: GDC: Interop With DV	(lbl)NIH OTA: 1.3.2	(lbl)pm.GREI	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	9102	'PVTI_lADOAApNpc4AHKIszgDNnGc'	'IQSS/9100 OpenAire update for orgs'	'dataverse'		'DANS','Size: 10'	'9100'	''	False	'None'	'TEST'	2	IQSS/9100 OpenAire update for orgs	SPRINT READY	February 8, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	33	'ISSUE'	3648	'PVTI_lADOAApNpc4AHKIszgDy_uQ'	'Make Dataverse produce valid DDI codebook 2.5 XML'	'dataverse'		'Feature: Metadata','Type: Bug','Feature: Harvesting','User Role: Sysadmin','NIH OTA: 1.2.1','Size: 33','pm.GREI-d-1.2.1'		''	False	'None'	'TEST'	7	Make Dataverse produce valid DDI codebook 2.5 XML	Clear of the Backlog	February 8, 2023			0	0	0	0	0	01	0	01	0	0	01	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'ISSUE'	9272	'PVTI_lADOAApNpc4AHKIszgEPdLg'	'Spike: Datacite request to avoid creating unecessary file DOIs'	'dataverse'		'Size: 3','D: Dataset: large number of files'		''	False	'None'	'TEST'	2	Spike: Datacite request to avoid creating unecessary file DOIs	SPRINT READY	February 8, 2023			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'ISSUE'	7736	'PVTI_lADOAApNpc4AHKIszgDPA2s'	'Fix handling of storageidentifiers in dataverse_json harvests'	'dataverse'		'Feature: Harvesting','NIH OTA DC','pm.epic.nih_harvesting','NIH OTA: 1.4.1','Size: 10','pm.GREI-d-1.4.1','pm.GREI-d-1.4.2'		''	True	'2023-03-24T16:31:29Z'	'TEST'	7	Fix handling of storageidentifiers in dataverse_json harvests	Clear of the Backlog	February 8, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	33	'ISSUE'	8289	'PVTI_lADOAApNpc4AHKIszgDPA5I'	'The "ListSets" command fails during the creation of a harvesting client for Zenodo '	'dataverse'		'Feature: Harvesting','NIH OTA DC','pm.epic.nih_harvesting','NIH OTA: 1.4.1','Size: 33','pm.GREI-d-1.4.1','pm.GREI-d-1.4.2'		''	True	'2023-03-21T21:21:45Z'	'TEST'	7	The "ListSets" command fails during the creation of a harvesting client for Zenodo 	Clear of the Backlog	February 8, 2023			0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9222	'PVTI_lADOAApNpc4AHKIszgD8XA4'	'Update dataverse.xhtml to add "read more/read less" buttons for dataverse descriptions'	'dataverse'		'Feature: Search/Browse','Size: 3'	'1249'	''	True	'2023-02-10T17:27:44Z'	'TEST'	2	Update dataverse.xhtml to add "read more/read less" buttons for dataverse descriptions	Clear of the Backlog	February 8, 2023			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9184	'PVTI_lADOAApNpc4AHKIszgEI4go'	'Iqss/9183 terms of access validation fix'	'dataverse'		'Type: Suggestion','Feature: Code Infrastructure','Size: 3'	'9183'	''	True	'2023-04-06T13:55:05Z'	'TEST'	3	Iqss/9183 terms of access validation fix	SPRINT READY	February 8, 2023			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	8970	'PVTI_lADOAApNpc4AHKIszgDNTds'	'class field can be replaced by local variable'	'dataverse'		'Type: Suggestion','Feature: Code Infrastructure','User Role: Hackathon Participant','Size: 3'	'8771'	''	True	'2023-02-16T21:52:07Z'	'TEST'	4	class field can be replaced by local variable	Clear of the Backlog	February 8, 2023			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9256	'PVTI_lADOAApNpc4AHKIszgEJLes'	'Make Series multiple #9255'	'dataverse'		'Feature: Metadata','Size: 3'	'9255'	''	False	'None'	'TEST'	2	Make Series multiple #9255	Clear of the Backlog	February 8, 2023			01	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'ISSUE'	75	'PVTI_lADOAApNpc4AHKIszgEPnvA'	'Spike: finalize the plan for transition to Make Data Count, how to display the metrics, how to handle legacy counts'	'dataverse.harvard.edu'		'NIH OTA: 1.5.1','Size: 10','pm.GREI-d-1.5.1','pm.GREI-d-1.5.2'		''	False	'None'	'TEST'	4	Spike: finalize the plan for transition to Make Data Count, how to display the metrics, how to handle legacy counts	SPRINT READY	February 8, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9257	'PVTI_lADOAApNpc4AHKIszgEJRAc'	'8092 timestamp of data access request'	'dataverse'		'Feature: Request Access Workflow','DANS','Size: 3'	'8092'	''	False	'None'	'TEST'	3	8092 timestamp of data access request	Clear of the Backlog	February 8, 2023			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	6183	'PVTI_lADOAApNpc4AHKIszgDNc9E'	'Fix at 'Show the dataset whose id is passed' section #6083'	'dataverse'		'Type: Suggestion','Feature: API Guide','User Role: API User','Size: 3'		''	True	'2023-01-30T19:13:22Z'	'TEST'	4	Fix at 'Show the dataset whose id is passed' section #6083	Clear of the Backlog	February 8, 2023			01	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	33	'ISSUE'	9147	'PVTI_lADOAApNpc4AHKIszgDU1Dk'	'Draft design doc for NetCDF/HDF5/geospatial'	'dataverse'		'Feature: File Upload & Handling','pm.netcdf-hdf5.d','Size: 33'		''	True	'2023-03-15T18:22:04Z'	'TEST'	3	Draft design doc for NetCDF/HDF5/geospatial	Clear of the Backlog	March 1, 2023		NIH NetCDF (Phil)	0	01	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	NoSprintCost	'ISSUE'	193	'PVTI_lADOAApNpc4AHKIszgDTpWM'	'Spike: Add more licenses using multiple license feature'	'dataverse.harvard.edu'		'Size: NoSprintCost'		''	True	'2023-02-22T16:50:42Z'	'TEST'	1	Spike: Add more licenses using multiple license feature	Clear of the Backlog	January 11, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	33	'ISSUE'	8724	'PVTI_lADOAApNpc4AHKIszgDNTjA'	'Linking Dataverse does not update child dataset indexes'	'dataverse'		'Size: 33'		''	True	'2023-01-23T23:30:18Z'	'TEST'	1	Linking Dataverse does not update child dataset indexes	Clear of the Backlog	January 11, 2023			0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'ISSUE'	5112	'PVTI_lADOAApNpc4AHKIszgDPA3Q'	'Exclude deaccessioned dataset from being harvested'	'dataverse'		'Type: Suggestion','Feature: Harvesting','User Role: Superuser','NIH OTA: 1.4.1','Size: 3','pm.GREI-d-1.4.1','pm.GREI-d-1.4.2'		''	True	'2023-01-10T20:44:45Z'	'TEST'	7	Exclude deaccessioned dataset from being harvested	Clear of the Backlog	December 15, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'ISSUE'	9283	'PVTI_lADOAApNpc4AHKIszgEQ-GQ'	'Payara 6: resolve conflicts and look for next bug'	'dataverse'		'D: Payara 6 Upgrade','Size: 10'		''	True	'2023-01-25T20:45:48Z'	'TEST'	2	Payara 6: resolve conflicts and look for next bug	Clear of the Backlog	January 11, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''		'ISSUE'	24	'PVTI_lADOAApNpc4AHKIszgEN4RM'	'Spike: Inventory and prioritize all existing Harvesting related issues'	'dataverse-pm'		'pm.GREI-d-1.4.1','pm.GREI-d-1.4.2'		''	True	'2023-01-25T20:17:07Z'	'TEST'	2	Spike: Inventory and prioritize all existing Harvesting related issues	Clear of the Backlog	January 11, 2023			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	80	'ISSUE'	7430	'PVTI_lADOAApNpc4AHKIszgDNTjQ'	'Linked dataverses dont (always) show up in their linking dataverses'	'dataverse'		'Size: 80'		''	True	'2023-01-23T23:44:38Z'	'TEST'	1	Linked dataverses dont (always) show up in their linking dataverses	Clear of the Backlog	January 11, 2023			0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	33	'ISSUE'	9214	'PVTI_lADOAApNpc4AHKIszgD0MTE'	'Bug: Fix dataset creation in the payara 6 branch'	'dataverse'		'D: Payara 6 Upgrade','Size: 33'		''	True	'2023-01-11T16:06:52Z'	'TEST'	2	Bug: Fix dataset creation in the payara 6 branch	Clear of the Backlog	December 15, 2022			0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'ISSUE'	29	'PVTI_lADOAApNpc4AHKIszgDNXqw'	'Password update to bcrypt12'	'dataverse-security'		'Size: 10'		''	True	'2023-01-11T15:18:43Z'	'TEST'	1	Password update to bcrypt12	Clear of the Backlog	December 15, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'ISSUE'	201	'PVTI_lADOAApNpc4AHKIszgDfLyU'	'Purge unused user accounts (as in, first consider and discuss, then, potentially, purge)'	'dataverse.harvard.edu'		'ops: User Accounts','Size: 10'		''	True	'2023-01-03T02:08:58Z'	'TEST'	2	Purge unused user accounts (as in, first consider and discuss, then, potentially, purge)	Clear of the Backlog	December 15, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9107	'PVTI_lADOAApNpc4AHKIszgDNm-g'	'fix for cvv and editMetadata replace=true, and test'	'dataverse'		'DANS','Size: 3'	'9106'	''	True	'2022-12-07T22:38:07Z'	'TEST'	2	fix for cvv and editMetadata replace=true, and test	Clear of the Backlog	December 1, 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'PULL_REQUEST'	9125	'PVTI_lADOAApNpc4AHKIszgDQQ_E'	'8346 License internationalizataion'	'dataverse'		'Size: 10'	'8346'	''	True	'2022-12-07T20:45:49Z'	'TEST'	1	8346 License internationalizataion	Clear of the Backlog	December 1, 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	10	'ISSUE'	192	'PVTI_lADOAApNpc4AHKIszgDTsGM'	'Restore access to two published datasets' whose pages fail to load; API endpoint for getting their dataset metadata fails'	'dataverse.harvard.edu'		'Size: 10','Support','Support: prod. data corruption'		''	True	'2022-12-01T20:32:38Z'	'TEST'	3	Restore access to two published datasets' whose pages fail to load; API endpoint for getting their dataset metadata fails	Clear of the Backlog	Pre December 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'PULL_REQUEST'	9174	'PVTI_lADOAApNpc4AHKIszgDtA6o'	'8290 harvest client api'	'dataverse'		'Size: 3'	'8267','8290'	''	True	'2022-12-01T19:45:59Z'	'TEST'	1	8290 harvest client api	Clear of the Backlog	Pre December 2022			01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''	3	'ISSUE'	9114	'PVTI_lADOAApNpc4AHKIszgDNnqw'	'Create a whitepaper for external vocabulary work 1.2.1'	'dataverse'		'NIH OTA: 1.2.1','Size: 3','pm.GREI-d-1.2.1'		''	True	'2022-12-01T19:50:19Z'	'TEST'	3	Create a whitepaper for external vocabulary work 1.2.1	Clear of the Backlog	Pre December 2022			01	0	0	0	0	0	0	01	0	0	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
'Dataverse_Global_Backlog'	34	'PVT_kwDOAApNpc4AHKIs'	''		'ISSUE'	3741	'PVTI_lADOAApNpc4AHKIszgDPA1M'	'OAI server: metadataPrefix unknown: Internal server error'	'dataverse'		'Type: Bug','Feature: Harvesting','User Role: Sysadmin','NIH OTA: 1.4.1','pm.GREI-d-1.4.1','pm.GREI-d-1.4.2'		''	True	'2022-11-28T18:57:16Z'	'TEST'	6	OAI server: metadataPrefix unknown: Internal server error	Clear of the Backlog	Pre December 2022			0	0	0	0	0	0	0	0	0	0	0	0	0	01	0	0	0	0	0	0	0	0	0	0	01	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
